559598,2,7626,5000,65,65,FreVIPClaim
2000555,2,2098,5000,045,065,HalloweenQuest
16851,2,4276,1764,083,059,( ClassPK )
9071,2,9506,1036,178,195,UpgradeMaster
9072,2,8360,1036,294,221
300000,2,7626,1036,238,238
390,2,1600,1036,192,193
5004,2,4297,1036,178,184
30156,2,8060,1036,199,87
14345,2,6690,1036,294,191,Xiong
35016,8,6680,1036,198,177,WuxingOven
3825,2,3196,5000,50,50
4450,2,8737,5000,050,055
35,7,350,1011,241,240
1550,2,9916,1036,178,204,Socket(2)
10003,2,150,1002,399,392
101627,2,6420,1020,552,559
10028,3,80,1020,576,542
10029,1,50,1020,560,508
10030,1,30,1020,550,542
10037,2,270,1020,824,601
10038,2,270,1020,491,731
10039,2,270,1020,106,394
10053,29,286,1020,566,622
2003,2,1766,1020,566,620
4352,1,40,1020,557,559
4357,1,10,1020,531,512
10002,2,26,1002,412,379
1,1,10,1002,415,351
4,1,46,1002,412,366
8,3,80,1002,409,351
423,1,2706,1002,412,361,SkillShop
10063,2,6690,1002,424,347,ArmorDye
3,1,30,1002,466,327
101611,2,1056,1002,350,335
10050,27,280,1002,435,438,Conductress
43,2,394,1002,512,351
7879,2,8500,1002,469,348,FiveNOut
133155,2,8500,1002,450,348,GuildSurvival
5,1,50,1002,452,330
380,2,1156,1002,350,337
4507,2,260,1002,462,374,iA.Bot
10021,2,260,1002,459,291
10020,5,250,1002,459,331
101611,2,1056,1002,350,335
662,2,1360,1002,377,312,( ClassPK )
5656545,2,9257,1002,451,396,(999Roses)
3836,2,3016,601,57,54
924,2,9230,700,40,50
925,2,9257,700,57,57
926,2,9277,700,45,57
927,2,9267,700,45,45
928,2,9287,700,57,45
930,2,9307,700,51,51
3952,2,3236,700,34,42
10,1,9896,1000,486,621,BlacksmithMike
101623,2,6400,1000,481,630
30104,2,7310,1000,519,615
10011,3,200,1000,471,629
10015,1,9886,1000,486,623,BlacksmithJoe
10040,2,270,1000,225,205
10041,2,270,1000,793,549
10051,29,280,1000,478,631
9,1,30,1000,511,630
2004,2,1770,1000,476,631
2006,2,1797,1000,80,318
4353,1,9906,1000,493,612,ArmorerSteve
4354,1,9916,1000,493,609,ArmorerKyle
200012,2,1757,1036,211,190,Proficiency
4358,1,9926,1000,467,633,StorekeeperLou
4359,1,9936,1000,467,635,StorekeeperChi
10043,2,270,1001,472,366
400,2,1656,1004,33,53
10000,2,130,1004,33,33
10001,2,166,1004,33,65
10022,2,60,1004,33,41
832662,2,6690,1008,26,16
4026306,2,190,1010,88,38
10017,1,230,1013,46,22
11,1,116,1011,202,242
11,1,116,1011,202,242
421,2,9210,1011,810,458
422,2,9220,1020,568,527
1612,2,6980,1011,907,546
101625,2,6418,1011,206,255
10012,3,210,1011,227,246
10013,1,220,1011,197,226
10014,1,230,1011,189,252
10034,2,270,1011,538,772
10035,2,270,1011,734,452
10036,2,270,1011,67,423
10052,29,287,1011,228,255
8267,2,4357,1011,13,373
7762,2,81,1858,55,60
4356,1,17,1011,168,238
4356,1,16,1011,168,238
101629,2,6437,1015,714,561,BoxerZhao
54545,2,6437,1036,194,212,Jiang(Compose)
10023,1,10,1015,721,541
10025,1,50,1015,751,544
10026,1,30,1015,765,542
10027,3,80,1015,716,541
10056,29,280,1015,789,566
7000,2,1137,1038,354,345
323229,2,1487,1038,348,320,Conductres4
323228,2,1477,1038,348,329,Conductres3
345324,2,1467,1038,339,338,Conductres2
323225,2,1457,1001,334,326,Conductres2
323227,2,1467,1363,125,207,Conductres1
345323,2,1457,1038,331,338,Conductres1
101897,2,8160,1038,44,60
4026307,2,310,6001,28,68
44362,2,380,6000,28,68,Jail
4542,2,8737,5000,56,60
13125,2,9781,2055,539,578
7781,2,8976,6072,33,59
7780,2,8961,6072,55,33
7779,2,8950,6072,47,33
7778,2,8946,6072,33,46
7777,2,8937,6072,33,37
7776,2,8920,6072,39,33
4026316,2,1314,2024,151,284
4026315,2,1314,2022,215,334
4026314,2,1310,2021,263,64
3215,2,1317,1020,532,480
31,2,310,1002,443,348,PKDeathMatch
4026313,2,310,1508,106,140
52007,2,390,5000,033,033,KillTheCaptain
870055,6,240,5000,035,070,LuckGuy
779,2,6920,5000,042,042,LastManStanding
103010,2,40,1036,211,181,Compose(Gems)
6100,2,6107,1042,22,22
6200,2,6200,1002,338,724
7660,2,6110,1043,199,150
7661,2,6110,1044,199,150
7662,2,6110,1045,199,150
7663,2,6110,1046,199,150
7664,2,6110,1047,199,150
7665,2,6110,1048,199,150
6120,2,6120,1043,7,65
6121,2,6120,1044,7,65
6122,2,6120,1045,7,65
6123,2,6120,1046,7,65
6124,2,6120,1047,7,65
6125,2,6120,1048,7,65
6126,2,6120,1049,4,65
7666,2,6120,1050,194,148
7666,2,6120,1050,189,158
52002,2,2160,1020,436,311
3601,2,2170,1700,607,637
36532,2,2370,1700,369,309
36532,2,2370,1700,609,633
3653,2,4580,1700,611,638,PackItens2Rbn
3654,2,2350,1700,617,639
3655,2,2200,1700,601,641
3656,2,2210,1700,444,878
3657,2,2220,1700,883,447
3658,2,2230,1700,920,929
3659,2,2240,1700,331,340
3660,2,2250,1700,715,744
19424,2,8150,1038,81,81
6298,2,6890,1502,157,109
2022,2,8040,1002,373,410
6299,2,7686,1015,715,584
9536,2,7710,1082,191,201
9537,2,7720,1082,181,176
9538,2,7730,1082,206,179
9539,2,7740,1082,243,219
9540,2,7690,1082,229,233
2026,2,7020,1063,89,46
2027,2,7020,1015,681,965
7927,2,8350,1002,365,92
770005,2,8090,1036,163,98
770003,2,8086,1036,141,107
2009,2,7097,1012,155,165
2010,2,7107,1040,85,186
2011,2,7019,1040,371,580
2012,2,7019,1040,323,532
2013,2,7019,1040,275,484
2014,2,7019,1040,227,436
2015,2,7019,1040,179,388
2016,2,7007,1040,589,377
2017,2,7027,1040,536,323
2018,2,7037,1040,486,274
2019,2,7047,1040,430,218
2020,2,7057,1040,386,174
2059,2,7007,1040,587,379
2060,2,7007,1040,585,381
2061,2,7007,1040,591,375
2062,2,7007,1040,593,373
2063,2,7027,1040,538,321
2064,2,7027,1040,540,318
2066,2,7027,1040,534,325
2067,2,7027,1040,532,327
2068,2,7037,1040,484,276
2069,2,7037,1040,452,278
2070,2,7037,1040,488,272
2071,2,7037,1040,490,270
2072,2,7047,1040,432,216
2073,2,7047,1040,434,214
2074,2,7047,1040,428,220
2075,2,7047,1040,426,222
2076,2,7057,1040,384,176
2077,2,7057,1040,382,178
2078,2,7057,1040,388,172
2079,2,7057,1040,390,170
20001,2,6010,1015,707,545
20000,2,6000,1011,804,461
20002,2,310,1000,077,326,Joe
18811,2,1170,1077,362,8
4708,2,170,1216,11,478
4709,2,1170,1212,376,30
101903,2,1360,5000,43,43,TwinCityWars
4355,1,46,1015,756,562
10054,2,46,1002,061,464,DesertCity
1002,2,1816,1002,409,370,ExpFree(L70)
36984,2,40,1036,299,191,ResetAttributes
15565,2,90,1036,180,210,DowngradeItems
556598,2,40,1001,675,340,LevelingMap
4651,2,26,5000,070,060,TryOnGarments
15745,2,8450,5000,50,55,GuardNPC
13654,2,5000,075,075,170,Exchange
44,3,88,1036,183,177,Warehouseman
44555,3,88,1036,187,177,Warehouseman
44666,3,88,1036,191,177,Warehouseman
14575,2,4276,1015,758,545,Artisan
